username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
retail_Dbt;2016-10-24 23:04;0;0;"A Close Look at #HomeDepot Inc's Dividend. Read more: http:// owler.us/abK4n3 $ HD";;;#HomeDepot;"790690385055981568";https://twitter.com/retail_Dbt/status/790690385055981568
retail_Dbt;2016-10-24 22:54;0;0;"A Close Look at #HomeDepot Inc's Dividend. Read more: http:// owler.us/abK4iC $ HD";;;#HomeDepot;"790687897821130752";https://twitter.com/retail_Dbt/status/790687897821130752
retail_Dbt;2016-10-24 22:46;0;0;"A Close Look at #HomeDepot Inc's Dividend. Read more: http:// owler.us/abK4ep $ HD";;;#HomeDepot;"790685876837769216";https://twitter.com/retail_Dbt/status/790685876837769216
wlstcom;2016-10-24 22:45;0;0;"A Close Look at Home Depot Incs Dividend -- The Motley Fool #usmf -consumer-goods $ HD #wlst http://www. fool.com/investing/2016 /10/24/a-close-look-at-home-depot-incs-dividend.aspx … pic.twitter.com/JqjKXmfhe7";;;#usmf #wlst;"790685730355945472";https://twitter.com/wlstcom/status/790685730355945472
finzine;2016-10-24 22:45;0;0;"$ HD A Close Look at Home Depot Inc's Dividend http://www. fool.com/investing/2016 /10/24/a-close-look-at-home-depot-incs-dividend.aspx …";;;;"790685720989929472";https://twitter.com/finzine/status/790685720989929472
CMLviz;2016-10-24 22:32;0;0;"@OphirGottlieb $ hd Revenue Chart http:// cmlviz.com/cmld3b/lite.ph p?app=mm&tickers=hd&metrics=Revenue%20(TTM%20US%24%20Millions)%7CNet%20Income%20(TTM%20US%24%20Millions)&session_token=&color_scheme=dark_on_light&start_date=01-Jan-2000&end_date=01-Jan-2020&world_region=NA&show_line=false&graph_only=1 … pic.twitter.com/s67MVizDMX";;@OphirGottlieb;;"790682284609331201";https://twitter.com/CMLviz/status/790682284609331201
OphirGottlieb;2016-10-24 22:30;0;0;"@CMLviz #revenue $ hd";;@CMLviz;#revenue;"790682021148266496";https://twitter.com/OphirGottlieb/status/790682021148266496
JasonHMWang;2016-10-24 22:28;0;0;"Any thoughts on $ LOW or $ HD ? Thanks!";;;;"790681301678514176";https://twitter.com/JasonHMWang/status/790681301678514176
stockbard;2016-10-24 21:48;0;0;"$ CUBS $ ARE $ BIG $ MMM ! $ IM $ AT $ A $ SAP $ EFF $ TOO $ HD";;;;"790671423102676992";https://twitter.com/stockbard/status/790671423102676992
Stock_Road;2016-10-24 21:30;0;0;"my portfolio $ AMZN 10/27 $ GOOGL 10/27 $ V 10/24△ $ MA 10/28 $ PYPL 10/20◎ $ ORLY 10/25 $ ULTA 12/1 $ PNRA 10/25 $ HD 11/15 $ FB 11/2";;;;"790666768205307904";https://twitter.com/Stock_Road/status/790666768205307904
SmartTraderTips;2016-10-24 20:48;0;0;"$ HD a long "IF" 128.14 is broken. Targets 129.5 & 130.8. Bears need to retake 125.43 for now. Reversal time & back to 139?? $ DIA $ YM_F $ DJX pic.twitter.com/YIxxotwZJt";;;;"790656172449685504";https://twitter.com/SmartTraderTips/status/790656172449685504
thepeople4stoc1;2016-10-24 20:47;0;0;"IYR iShares MSCI Emerging Markets ETF Tick Read More --> http:// dlvr.it/MWYgNX $ IYR $ HD $ VRSN #tradeideas";;;#tradeideas;"790655877875273728";https://twitter.com/thepeople4stoc1/status/790655877875273728
goldrush201617;2016-10-24 20:43;0;0;"FELP Cree, Inc. Ask Size Read More --> http:// dlvr.it/MWYcmG $ FELP $ HD $ SA #tradeideas";;;#tradeideas;"790654996555726848";https://twitter.com/goldrush201617/status/790654996555726848
ArdavanH;2016-10-24 20:42;0;0;"Home-improvement about to reach its peak in 2017? http://www. jchs.harvard.edu/growth-remodel ing-spending-projected-peak-2017 … $ HD $ LOW $ LL $ XHB pic.twitter.com/VY6WDsNNJ1";;;;"790654757664722944";https://twitter.com/ArdavanH/status/790654757664722944
intowin2017;2016-10-24 19:43;0;0;"OIH Cliffs Natural Resources Inc. Ask Read More --> http:// dlvr.it/MWXsVQ $ OIH $ HD $ AMZN #stocks";;;#stocks;"790639797333143552";https://twitter.com/intowin2017/status/790639797333143552
retail_Dbt;2016-10-24 17:18;0;0;"Man reached for knife while trying to steal from Little Rock #HomeDepot , police say . Read more: http:// owler.us/abKXkY $ HD";;;#HomeDepot;"790603320549216256";https://twitter.com/retail_Dbt/status/790603320549216256
stockbard;2016-10-24 16:48;0;0;"$ MMM ! $ TOO $ HD $ IM $ FIT";;;;"790595924410175488";https://twitter.com/stockbard/status/790595924410175488
Stockerroo;2016-10-24 16:38;0;0;"Jason Bond Stock Picks FREE TRIAL! http:// smq.tc/1X9UgQa $ HD $ ANAC $ CRM $ TJX";;;;"790593252135018496";https://twitter.com/Stockerroo/status/790593252135018496
market_raven;2016-10-24 15:50;0;0;"Wall of Tickers: $ MO $ MA $ V $ SHW $ GILD $ HD $ NKE $ SYK $ UNH $ DHR $ PSA $ KSU $ MNST $ FB $ RAI";;;;"790581156408426504";https://twitter.com/market_raven/status/790581156408426504
stockbard;2016-10-24 15:48;0;0;"$ I $ AM $ ALL $ HUBS $ AGO $ ACE $ ONE $ ICE $ I $ AM $ MR $ HD";;;;"790580824051679233";https://twitter.com/stockbard/status/790580824051679233
retail_Dbt;2016-10-24 15:46;0;0;"#HomeDepot 's Technology Strategies vs. Amazon. Read more: http:// owler.us/abKUu6 $ HD";;;#HomeDepot;"790580309586616320";https://twitter.com/retail_Dbt/status/790580309586616320
SweetPlatform;2016-10-24 15:36;0;0;"HD Top news - Oct 24th, 2016 $ HD http:// https:// goo.gl/sO2E86";;;;"790577731192905728";https://twitter.com/SweetPlatform/status/790577731192905728
RatingsNetwork;2016-10-24 14:51;0;1;"Want the latest analyst ratings on $ BEAV $ EFT $ TWOU $ HD $ AINV ? Get Them Delivered to Your Inbox http:// bit.ly/arndailyw";;;;"790566335835172864";https://twitter.com/RatingsNetwork/status/790566335835172864
top10stocksof21;2016-10-24 14:32;0;0;"TZA Acadia Pharmaceuticals Inc. E.P.S. Read More --> http:// dlvr.it/MWSLKL $ TZA $ HD $ HOD.TO #investing";;;#investing;"790561639821037568";https://twitter.com/top10stocksof21/status/790561639821037568
ibex_matt;2016-10-24 13:39;0;0;"$ LOW Again, $ HD really the leader, but Lowes' technical setup looks good for strong reversal potential. Working so far. Entry & chart posted";;;;"790548304685924353";https://twitter.com/ibex_matt/status/790548304685924353
raymond10mm;2016-10-24 13:21;1;0;"$ GOOGL $ AAPL $ AMZN $ PFE $ CVX $ XOM $ HCA $ SO $ KO $ JPM $ WFC $ FB $ CSCO $ HD $ DIS $ PEP $ STZ $ STT $ PCG $ BRK $ MO $ es_f $ cl_f $ spx $ djia #futures up pic.twitter.com/ByrIyEJHWM";;;#futures;"790543785910468608";https://twitter.com/raymond10mm/status/790543785910468608
WKRBNews;2016-10-24 12:43;0;0;"Wrapmanager Inc. Sells 132 Shares of The Home Depot Inc. $ HD http:// ift.tt/2enBD0u";;;;"790534087115235328";https://twitter.com/WKRBNews/status/790534087115235328
intercooleronli;2016-10-24 12:39;0;0;"The Home Depot Inc. $ HD Position Maintained by Meridian Investment Counsel Inc. http:// zpr.io/P6BLZ";;;;"790533145225551872";https://twitter.com/intercooleronli/status/790533145225551872
intercooleronli;2016-10-24 12:39;0;0;"The Home Depot Inc. $ HD Shares Sold by Fayez Sarofim & Co. http:// zpr.io/P6BLP";;;;"790533073884577792";https://twitter.com/intercooleronli/status/790533073884577792
